search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
subscription fatigue,Xig7xbBGWos,https://www.youtube.com/watch?v=Xig7xbBGWos,Subscription Fatigue Is Real… And People Are Rejecting It,Join this channel to get access to perks: https://www.youtube.com/channel/UCfYgVhtS7FuSZDdJ4bUUbZQ/join Shop 80s Made ...,2026-03-04,2192,,LEVEL_1_AWARE,
subscription fatigue,jRcqJkW44Lc,https://www.youtube.com/watch?v=jRcqJkW44Lc,Subscriptions Are Getting Out of Control,"Go to https://brilliant.org/coldfusion/ and get 30 days free and 20% off the annual Premium subscription, giving you unlimited daily ...",2026-01-31,586486,out of control,LEVEL_2_FRUSTRATED,
subscription fatigue,cERIhvQiGXo,https://www.youtube.com/watch?v=cERIhvQiGXo,Subscription Fatigue Is Why Physical Media Isn’t Dying,"Everything wants recurring revenue. Movies, apps, devices. Even things we already paid for. In this video, I break down how ...",2026-01-19,876,,LEVEL_1_AWARE,
subscription fatigue,1A-HXKLoV2k,https://www.youtube.com/watch?v=1A-HXKLoV2k,The Subscription Fatigue Problem,,2026-01-13,3,,LEVEL_1_AWARE,
subscription fatigue,qb4ZFFrPNl8,https://www.youtube.com/watch?v=qb4ZFFrPNl8,Subscription Fatigue is Destroying Streaming (And Piracy Knows It),"In 2025, streaming services like Netflix, Amazon Prime, Hulu, and Disney Plus are facing a crisis, with piracy on the rise. How did ...",2025-12-24,23,,LEVEL_1_AWARE,
subscription fatigue,TOl329s_HOQ,https://www.youtube.com/watch?v=TOl329s_HOQ,Why people cancel subscriptions in 2026 (and what works instead),"Subscription fatigue isn't killing the model in 2026 — it's killing weak value. In this video, we break down what was driving higher ...",2026-02-17,28,,LEVEL_1_AWARE,
subscription fatigue,kfuF52M0gVk,https://www.youtube.com/watch?v=kfuF52M0gVk,"Subscription Fatigue is Destroying Your Business, Here&#39;s What Replaces It",The Subscription Economy Is Breaking (Here's What Replaces It) The subscription economy is quietly collapsing—and most ...,2026-02-12,4635,,LEVEL_1_AWARE,
subscription fatigue,-k_M1pqJgLg,https://www.youtube.com/watch?v=-k_M1pqJgLg,Overtime Episode 055: Yet another subscription?!,"Episode 055: Reacting to Apple Creator Studio - Another case of subscription fatigue, or a decent deal? Jeff and Fernando make ...",2026-01-14,3886,,LEVEL_1_AWARE,
subscription fatigue,KD2yWs6kJuU,https://www.youtube.com/watch?v=KD2yWs6kJuU,Subscription Fatigue Is Killing Streaming | Here&#39;s What&#39;s Next,"Have we hit the point where owning a movie feels rebellious? In this episode of Film Dweeb Today, I break down the box office, ...",2026-02-11,96,,LEVEL_1_AWARE,
subscription fatigue,f1aXvgHzpGY,https://www.youtube.com/watch?v=f1aXvgHzpGY,Subscription Fatigue,Cents of Direction Podcast | Sn 2 Ep 4 Dylan and Kevin dive into the psychology behind subscription services and why we can't ...,2026-01-23,92,,LEVEL_1_AWARE,
